TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,FileIn,FileOut
11.573495,4.1kB / 0B,38.66%,otel-collector,a895d1489549,29.50%,147.5MiB / 500MiB,otel-collector,10.1MB / 8.14MB,21,18093617,12344932
21.535121,4.1kB / 0B,31.36%,otel-collector,a895d1489549,33.28%,166.4MiB / 500MiB,otel-collector,19.2MB / 17.1MB,21,32945863,29787339
31.526622,4.1kB / 0B,29.99%,otel-collector,a895d1489549,36.29%,181.4MiB / 500MiB,otel-collector,29.2MB / 26.8MB,21,50526564,47698752
41.533071,4.1kB / 0B,31.33%,otel-collector,a895d1489549,36.54%,182.7MiB / 500MiB,otel-collector,38.9MB / 36.1MB,22,65848156,67734613
51.532066,4.1kB / 0B,30.02%,otel-collector,a895d1489549,36.63%,183.2MiB / 500MiB,otel-collector,47MB / 43.8MB,22,79681206,82683951
61.525475,4.1kB / 20.3MB,27.49%,otel-collector,a895d1489549,38.52%,192.6MiB / 500MiB,otel-collector,56.3MB / 52.5MB,22,96092280,99209774
71.533961,4.1kB / 55.8MB,30.37%,otel-collector,a895d1489549,38.93%,194.6MiB / 500MiB,otel-collector,66MB / 62.5MB,22,111810893,119357071
81.563910,4.1kB / 88.7MB,34.54%,otel-collector,a895d1489549,39.26%,196.3MiB / 500MiB,otel-collector,75.2MB / 71.2MB,22,127875097,136407696
91.551108,4.1kB / 127MB,41.00%,otel-collector,a895d1489549,40.47%,202.3MiB / 500MiB,otel-collector,85MB / 80.5MB,22,143842624,154050794
101.567577,4.1kB / 127MB,47.16%,otel-collector,a895d1489549,39.87%,199.3MiB / 500MiB,otel-collector,94.8MB / 90.2MB,22,160679542,172341087
111.559018,4.1kB / 163MB,30.65%,otel-collector,a895d1489549,39.79%,199MiB / 500MiB,otel-collector,103MB / 98MB,22,174628365,188737359
121.550421,4.1kB / 213MB,26.44%,otel-collector,a895d1489549,38.07%,190.3MiB / 500MiB,otel-collector,112MB / 106MB,22,189683717,205596047
131.530685,12.3kB / 250MB,43.29%,otel-collector,a895d1489549,39.86%,199.3MiB / 500MiB,otel-collector,122MB / 116MB,22,207440391,222835279
141.550112,12.3kB / 286MB,33.67%,otel-collector,a895d1489549,39.99%,200MiB / 500MiB,otel-collector,131MB / 125MB,22,222777486,243128789
151.530142,12.3kB / 322MB,56.41%,otel-collector,a895d1489549,39.06%,195.3MiB / 500MiB,otel-collector,141MB / 134MB,22,239241777,259289619
161.532993,12.3kB / 362MB,49.50%,otel-collector,a895d1489549,38.60%,193MiB / 500MiB,otel-collector,151MB / 144MB,23,255002324,279228349
171.531920,12.3kB / 382MB,28.59%,otel-collector,a895d1489549,39.71%,198.6MiB / 500MiB,otel-collector,160MB / 153MB,23,270988024,298516143
181.533547,12.3kB / 415MB,20.96%,otel-collector,a895d1489549,39.90%,199.5MiB / 500MiB,otel-collector,168MB / 160MB,23,284643183,313308657
191.557566,12.3kB / 449MB,41.27%,otel-collector,a895d1489549,39.67%,198.3MiB / 500MiB,otel-collector,177MB / 169MB,23,299668784,331446533
201.538665,12.3kB / 482MB,50.67%,otel-collector,a895d1489549,39.99%,199.9MiB / 500MiB,otel-collector,186MB / 179MB,23,315891175,348571850
211.555791,12.3kB / 518MB,42.56%,otel-collector,a895d1489549,39.89%,199.5MiB / 500MiB,otel-collector,196MB / 188MB,23,332339103,365399240
221.546498,12.3kB / 554MB,38.81%,otel-collector,a895d1489549,39.28%,196.4MiB / 500MiB,otel-collector,205MB / 197MB,23,347853317,385021473
231.541645,12.3kB / 596MB,53.68%,otel-collector,a895d1489549,39.50%,197.5MiB / 500MiB,otel-collector,216MB / 207MB,23,365281366,403419054
241.533322,12.3kB / 615MB,30.27%,otel-collector,a895d1489549,39.03%,195.1MiB / 500MiB,otel-collector,224MB / 215MB,23,379367880,420817143
251.563733,20.5kB / 643MB,30.20%,otel-collector,a895d1489549,39.75%,198.8MiB / 500MiB,otel-collector,233MB / 223MB,23,395169737,435537166
261.545551,20.5kB / 677MB,36.44%,otel-collector,a895d1489549,40.15%,200.8MiB / 500MiB,otel-collector,241MB / 232MB,23,409134241,453750447
