TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,FileIn,FileOut
11.536577,12.3kB / 0B,38.20%,otel-collector,fd03e91983a3,32.86%,164.3MiB / 500MiB,otel-collector,9.44MB / 8.09MB,21,17491610,18215482
21.537971,12.3kB / 0B,48.17%,otel-collector,fd03e91983a3,35.79%,178.9MiB / 500MiB,otel-collector,19.4MB / 18.6MB,21,34424137,40901420
31.529098,12.3kB / 0B,33.65%,otel-collector,fd03e91983a3,36.50%,182.5MiB / 500MiB,otel-collector,27.8MB / 28.1MB,21,47936714,64986549
41.546073,12.3kB / 0B,26.20%,otel-collector,fd03e91983a3,38.08%,190.4MiB / 500MiB,otel-collector,36.4MB / 37.1MB,22,62865076,84867333
51.567697,12.3kB / 0B,29.41%,otel-collector,fd03e91983a3,39.58%,197.9MiB / 500MiB,otel-collector,45MB / 46.2MB,22,77072227,106350206
61.538199,12.3kB / 0B,36.69%,otel-collector,fd03e91983a3,38.14%,190.7MiB / 500MiB,otel-collector,54.1MB / 56.1MB,22,92720595,129383285
71.544488,20.5kB / 24.8MB,38.63%,otel-collector,fd03e91983a3,40.29%,201.5MiB / 500MiB,otel-collector,63.4MB / 65.9MB,22,109280720,152010797
81.566794,20.5kB / 79.6MB,31.45%,otel-collector,fd03e91983a3,40.57%,202.8MiB / 500MiB,otel-collector,73.4MB / 76.8MB,22,125930269,178017836
91.542995,20.5kB / 88MB,40.28%,otel-collector,fd03e91983a3,39.53%,197.7MiB / 500MiB,otel-collector,82.9MB / 87MB,22,140917822,202654566
101.531424,20.5kB / 127MB,32.45%,otel-collector,fd03e91983a3,40.33%,201.6MiB / 500MiB,otel-collector,90.2MB / 95.5MB,22,154363395,221696588
111.530853,20.5kB / 185MB,37.02%,otel-collector,fd03e91983a3,39.24%,196.2MiB / 500MiB,otel-collector,99.4MB / 105MB,22,169358813,244485277
121.533198,20.5kB / 216MB,49.77%,otel-collector,fd03e91983a3,39.76%,198.8MiB / 500MiB,otel-collector,107MB / 114MB,22,183026190,266008199
131.562177,28.7kB / 258MB,27.60%,otel-collector,fd03e91983a3,39.93%,199.6MiB / 500MiB,otel-collector,116MB / 123MB,22,196974377,285439952
141.534710,28.7kB / 288MB,41.97%,otel-collector,fd03e91983a3,40.99%,204.9MiB / 500MiB,otel-collector,125MB / 133MB,22,213102590,309059721
151.525142,28.7kB / 340MB,39.61%,otel-collector,fd03e91983a3,39.93%,199.6MiB / 500MiB,otel-collector,135MB / 143MB,22,229076675,332626334
161.544779,28.7kB / 351MB,30.87%,otel-collector,fd03e91983a3,40.61%,203MiB / 500MiB,otel-collector,144MB / 153MB,22,243977463,358243512
171.554322,28.7kB / 391MB,31.22%,otel-collector,fd03e91983a3,38.61%,193.1MiB / 500MiB,otel-collector,150MB / 160MB,22,255614638,373388073
181.572722,28.7kB / 410MB,23.40%,otel-collector,fd03e91983a3,40.42%,202.1MiB / 500MiB,otel-collector,158MB / 168MB,23,268373057,392088746
191.537312,36.9kB / 454MB,33.89%,otel-collector,fd03e91983a3,40.68%,203.4MiB / 500MiB,otel-collector,165MB / 177MB,23,280436873,413264727
201.536452,36.9kB / 477MB,33.64%,otel-collector,fd03e91983a3,40.72%,203.6MiB / 500MiB,otel-collector,173MB / 184MB,23,294301680,431110539
211.535688,36.9kB / 528MB,34.76%,otel-collector,fd03e91983a3,41.89%,209.4MiB / 500MiB,otel-collector,182MB / 194MB,23,309842289,454696952
221.544242,36.9kB / 569MB,58.22%,otel-collector,fd03e91983a3,40.01%,200.1MiB / 500MiB,otel-collector,192MB / 205MB,23,327221182,477055498
231.536625,36.9kB / 611MB,37.54%,otel-collector,fd03e91983a3,41.49%,207.5MiB / 500MiB,otel-collector,201MB / 214MB,23,340439769,499762554
241.533853,36.9kB / 646MB,29.69%,otel-collector,fd03e91983a3,41.14%,205.7MiB / 500MiB,otel-collector,209MB / 223MB,23,354304555,520976986
251.539721,49.2kB / 688MB,59.01%,otel-collector,fd03e91983a3,39.04%,195.2MiB / 500MiB,otel-collector,218MB / 232MB,23,369625111,543150640
261.535921,49.2kB / 717MB,36.48%,otel-collector,fd03e91983a3,36.67%,183.4MiB / 500MiB,otel-collector,226MB / 242MB,23,382331081,563722301
271.534194,49.2kB / 757MB,53.83%,otel-collector,fd03e91983a3,38.46%,192.3MiB / 500MiB,otel-collector,236MB / 251MB,23,397931358,585153350
281.547060,49.2kB / 794MB,44.04%,otel-collector,fd03e91983a3,39.70%,198.5MiB / 500MiB,otel-collector,244MB / 260MB,23,412543166,606743226
291.554267,49.2kB / 825MB,40.79%,otel-collector,fd03e91983a3,39.77%,198.9MiB / 500MiB,otel-collector,253MB / 270MB,23,428195893,632110901
301.539204,49.2kB / 854MB,56.31%,otel-collector,fd03e91983a3,40.00%,200MiB / 500MiB,otel-collector,262MB / 279MB,23,442329406,650483434
311.537387,57.3kB / 905MB,36.72%,otel-collector,fd03e91983a3,39.01%,195.1MiB / 500MiB,otel-collector,271MB / 290MB,23,458352621,675948369
321.534149,57.3kB / 936MB,47.36%,otel-collector,fd03e91983a3,40.37%,201.8MiB / 500MiB,otel-collector,281MB / 300MB,23,475374865,700056135
331.531293,57.3kB / 967MB,40.11%,otel-collector,fd03e91983a3,40.59%,203MiB / 500MiB,otel-collector,293MB / 311MB,23,493308550,723600731
341.537205,57.3kB / 1.02GB,77.08%,otel-collector,fd03e91983a3,40.64%,203.2MiB / 500MiB,otel-collector,305MB / 326MB,23,512194719,752278459
351.537047,57.3kB / 1.08GB,39.82%,otel-collector,fd03e91983a3,40.64%,203.2MiB / 500MiB,otel-collector,317MB / 340MB,23,532454783,782536775
361.535348,57.3kB / 1.13GB,35.82%,otel-collector,fd03e91983a3,41.79%,208.9MiB / 500MiB,otel-collector,328MB / 353MB,23,549102726,812302104
371.535083,61.4kB / 1.17GB,50.82%,otel-collector,fd03e91983a3,41.16%,205.8MiB / 500MiB,otel-collector,337MB / 363MB,23,563502019,831110379
381.545794,61.4kB / 1.2GB,46.11%,otel-collector,fd03e91983a3,40.46%,202.3MiB / 500MiB,otel-collector,343MB / 370MB,23,571529556,848446019
391.551407,61.4kB / 1.21GB,19.79%,otel-collector,fd03e91983a3,39.37%,196.9MiB / 500MiB,otel-collector,347MB / 375MB,23,578458646,858715361
401.530717,61.4kB / 1.23GB,28.28%,otel-collector,fd03e91983a3,40.93%,204.7MiB / 500MiB,otel-collector,352MB / 381MB,23,585908587,869532914
411.540281,61.4kB / 1.25GB,21.38%,otel-collector,fd03e91983a3,41.53%,207.7MiB / 500MiB,otel-collector,357MB / 386MB,23,592218375,880991948
421.547104,61.4kB / 1.26GB,25.33%,otel-collector,fd03e91983a3,41.72%,208.6MiB / 500MiB,otel-collector,361MB / 391MB,23,598215093,891321760
431.533244,65.5kB / 1.27GB,4.75%,otel-collector,fd03e91983a3,42.00%,210MiB / 500MiB,otel-collector,364MB / 396MB,23,603631562,899613936
441.531833,65.5kB / 1.29GB,11.34%,otel-collector,fd03e91983a3,41.81%,209.1MiB / 500MiB,otel-collector,369MB / 401MB,23,610837151,908614144
451.528267,65.5kB / 1.31GB,18.45%,otel-collector,fd03e91983a3,42.08%,210.4MiB / 500MiB,otel-collector,373MB / 405MB,23,617197310,919572137
461.555929,65.5kB / 1.32GB,15.92%,otel-collector,fd03e91983a3,41.58%,207.9MiB / 500MiB,otel-collector,377MB / 409MB,23,621733524,929061386
471.535897,65.5kB / 1.34GB,30.08%,otel-collector,fd03e91983a3,41.61%,208.1MiB / 500MiB,otel-collector,381MB / 414MB,23,628199933,936622793
481.531903,65.5kB / 1.35GB,32.08%,otel-collector,fd03e91983a3,41.88%,209.4MiB / 500MiB,otel-collector,385MB / 419MB,23,634603623,947092070
491.533274,69.6kB / 1.37GB,14.06%,otel-collector,fd03e91983a3,41.69%,208.4MiB / 500MiB,otel-collector,389MB / 423MB,23,640817315,956960391
501.544305,69.6kB / 1.39GB,84.81%,otel-collector,fd03e91983a3,41.16%,205.8MiB / 500MiB,otel-collector,399MB / 433MB,23,658137765,975126464
511.529704,69.6kB / 1.44GB,84.37%,otel-collector,fd03e91983a3,42.02%,210.1MiB / 500MiB,otel-collector,412MB / 447MB,23,678750920,1005878010
