TimeFromStart,BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,FileIn,FileOut
11.540972,16.4kB / 0B,28.55%,otel-collector,19bae640bd7e,28.13%,140.6MiB / 500MiB,otel-collector,13.2MB / 9.82MB,21,23536031,23536031
21.535560,16.4kB / 0B,19.12%,otel-collector,19bae640bd7e,26.95%,134.8MiB / 500MiB,otel-collector,24.7MB / 18.9MB,21,43183168,43183168
31.538975,16.4kB / 0B,21.46%,otel-collector,19bae640bd7e,29.65%,148.2MiB / 500MiB,otel-collector,34.8MB / 26.1MB,22,61774006,61774006
41.539334,16.4kB / 19.8MB,23.69%,otel-collector,19bae640bd7e,27.14%,135.7MiB / 500MiB,otel-collector,46.3MB / 34.8MB,22,82296232,82296232
51.533004,16.4kB / 57.9MB,24.95%,otel-collector,19bae640bd7e,29.13%,145.7MiB / 500MiB,otel-collector,58.9MB / 44.2MB,22,104262721,104262721
61.535149,16.4kB / 93MB,25.10%,otel-collector,19bae640bd7e,30.22%,151.1MiB / 500MiB,otel-collector,69.9MB / 52.1MB,22,123335793,123335793
71.533172,16.4kB / 160MB,22.89%,otel-collector,19bae640bd7e,31.68%,158.4MiB / 500MiB,otel-collector,83.1MB / 61.6MB,22,146215370,146215370
81.538393,16.4kB / 177MB,20.49%,otel-collector,19bae640bd7e,29.91%,149.6MiB / 500MiB,otel-collector,95.9MB / 71.5MB,22,169272834,169272834
91.528580,16.4kB / 211MB,16.51%,otel-collector,19bae640bd7e,31.55%,157.7MiB / 500MiB,otel-collector,106MB / 78.2MB,22,186622278,186622278
101.538333,16.4kB / 269MB,21.93%,otel-collector,19bae640bd7e,30.77%,153.8MiB / 500MiB,otel-collector,117MB / 86.7MB,23,205935207,205935207
111.537151,16.4kB / 303MB,21.91%,otel-collector,19bae640bd7e,31.20%,156MiB / 500MiB,otel-collector,129MB / 95MB,23,227199846,227199846
121.529152,16.4kB / 361MB,21.45%,otel-collector,19bae640bd7e,30.56%,152.8MiB / 500MiB,otel-collector,140MB / 104MB,23,246925652,246925652
131.555048,16.4kB / 384MB,19.69%,otel-collector,19bae640bd7e,30.88%,154.4MiB / 500MiB,otel-collector,152MB / 113MB,23,268136893,268136893
141.550720,16.4kB / 426MB,26.89%,otel-collector,19bae640bd7e,31.76%,158.8MiB / 500MiB,otel-collector,165MB / 122MB,23,290279247,290279247
151.536160,16.4kB / 479MB,18.71%,otel-collector,19bae640bd7e,29.96%,149.8MiB / 500MiB,otel-collector,177MB / 131MB,23,311377401,311377401
161.531265,16.4kB / 515MB,7.89%,otel-collector,19bae640bd7e,31.79%,159MiB / 500MiB,otel-collector,186MB / 138MB,23,326712534,326712534
171.544105,16.4kB / 555MB,20.75%,otel-collector,19bae640bd7e,31.82%,159.1MiB / 500MiB,otel-collector,197MB / 146MB,23,347056957,347056957
181.534285,16.4kB / 600MB,20.29%,otel-collector,19bae640bd7e,32.78%,163.9MiB / 500MiB,otel-collector,210MB / 156MB,23,369376702,369376702
191.549444,20.5kB / 627MB,26.04%,otel-collector,19bae640bd7e,31.68%,158.4MiB / 500MiB,otel-collector,222MB / 164MB,23,389889446,389889446
201.538974,20.5kB / 671MB,19.44%,otel-collector,19bae640bd7e,31.81%,159.1MiB / 500MiB,otel-collector,234MB / 174MB,23,412317491,412317491
211.533588,20.5kB / 694MB,26.68%,otel-collector,19bae640bd7e,28.86%,144.3MiB / 500MiB,otel-collector,246MB / 183MB,23,432418326,432418326
221.551538,20.5kB / 750MB,13.34%,otel-collector,19bae640bd7e,32.63%,163.2MiB / 500MiB,otel-collector,257MB / 191MB,23,451030773,451030773
231.536093,20.5kB / 795MB,17.74%,otel-collector,19bae640bd7e,29.92%,149.6MiB / 500MiB,otel-collector,266MB / 197MB,23,468216528,468216528
241.532912,20.5kB / 834MB,22.66%,otel-collector,19bae640bd7e,32.22%,161.1MiB / 500MiB,otel-collector,278MB / 206MB,23,488320464,488320464
251.539467,20.5kB / 882MB,19.90%,otel-collector,19bae640bd7e,30.34%,151.7MiB / 500MiB,otel-collector,290MB / 215MB,23,509645851,509645851
261.539157,20.5kB / 910MB,18.89%,otel-collector,19bae640bd7e,32.04%,160.2MiB / 500MiB,otel-collector,301MB / 223MB,23,529769988,529769988
271.547885,20.5kB / 960MB,23.32%,otel-collector,19bae640bd7e,32.84%,164.2MiB / 500MiB,otel-collector,314MB / 233MB,23,551873540,551873540
281.541997,20.5kB / 1GB,23.38%,otel-collector,19bae640bd7e,32.10%,160.5MiB / 500MiB,otel-collector,326MB / 242MB,23,573933668,573933668
291.535679,20.5kB / 1.04GB,18.96%,otel-collector,19bae640bd7e,33.78%,168.9MiB / 500MiB,otel-collector,336MB / 249MB,23,591320735,591320735
301.533580,20.5kB / 1.09GB,20.60%,otel-collector,19bae640bd7e,30.77%,153.8MiB / 500MiB,otel-collector,347MB / 257MB,23,609944385,609944385
311.528330,20.5kB / 1.13GB,23.57%,otel-collector,19bae640bd7e,29.35%,146.7MiB / 500MiB,otel-collector,359MB / 266MB,23,630360559,630360559
321.537510,20.5kB / 1.16GB,20.66%,otel-collector,19bae640bd7e,31.83%,159.1MiB / 500MiB,otel-collector,371MB / 275MB,23,651615704,651615704
331.534399,20.5kB / 1.2GB,25.07%,otel-collector,19bae640bd7e,32.33%,161.7MiB / 500MiB,otel-collector,383MB / 284MB,23,672609581,672609581
341.552101,20.5kB / 1.22GB,22.09%,otel-collector,19bae640bd7e,34.01%,170MiB / 500MiB,otel-collector,395MB / 293MB,23,694557226,694557226
351.536077,20.5kB / 1.28GB,22.32%,otel-collector,19bae640bd7e,32.01%,160.1MiB / 500MiB,otel-collector,408MB / 302MB,23,716083272,716083272
361.533969,20.5kB / 1.3GB,12.04%,otel-collector,19bae640bd7e,31.12%,155.6MiB / 500MiB,otel-collector,416MB / 309MB,23,731996015,731996015
